,id,name,platforms,storyline,summary,genres,main,extra,completionist,review_score,review_count,people_polled
442,224621,Secret Agent 001,[6],Missing,Welcome to another mission Mr Agent 001 Are you ready for a new theft,"[13, 14, 15, 31, 32]",,,,,,
443,224566,Two Skateboards Driving Simulator,[6],The game Two Skateboards Driving is a simulator about teamwork If one makes a mistake there are many chances that the other will break something Thats why you and your friend have to make thoughtful moves to impress the audience without creating problems for each other Your mission is to get to the end of each level both It will probably seem quite difficult at first but once you understand the game you will love it Are you ready to conquer the podium on a skateboard and get applause in return,The game Two Skateboards Driving is a simulator about teamwork,"[13, 14, 15, 31, 32]",,,,,,
444,224519,Technophobia: Dead Metal Tournament,[6],The year is 2194 Corporations have barely established colonies on Mars yet theyre already on the brink of war Meanwhile a lot of their robots end up in a remote scrapyard The owner puts on an event called Dead Metal Tournament to make a few extra trillions But not all of the robots here are refuse They range from old scrap that refuses to die all the way up to cutting edge combat prototypes being tested in cyberspace,Robots smash each other to pieces in one on one hand to hand combat to prove they are not junk 1 or 2 player 3d fighting game that is 2d in principle Use carefully timed directional and button inputs to execute moves and combos,"[4, 32]",,,,,,
445,224333,Didactic Jesus Game,[6],Missing,An ideal game to read the Gospel in an original and fun way You will play the role of Jesus to save the world from evil and you will learn how much he loves you Are you ready to know his path full of Truth and Life,[12],,,,,,
446,224243,From the Ashes,[6],Missing,The country is ravaged with fiends and bandits people are all trying to survive and start again while hoping their champion the Great Knight Callan manages to defeat the necromancer Whether he succeeds or not the country has to rebuild from the ashes,[12],,,,,,
447,223731,Motherboard Under Attack,[6],Missing,Solder diodes capacitors and other electronic components to defend your motherboard from waves of evil viruses,"[15, 32]",,,,,,
448,223715,Ooglians,[6],Missing,Ooglians are coming Nothing excites an ooglian more than smashing machinery Protect your machinery with more machinery which attracts even more ooglians How unfortunate,"[15, 32]",,,,,,
449,223691,My Chameleon Girlfriend,[6],Pushy rich lady in love with me Throw me a handbook of male morality Super star only loves me To be so gentle with me this cant be a pipe dream In fact the beautiful girl who loves me has a secret behind her I cant believe they all change  Im the slave of the rich lady Im the backup of the school girl Rich woman infatuated with all of me only listen to my words dead heart School flower love my brave strong struggle smart vowed to steal me from the rich woman This is a private secret with the leading ladies my chameleon girlfriend My lover is belly black big miss my sidekick is everyones idol Do you choose to dote on rich women or female stars,My Chameleon Girlfriend is Galgame an AVG visual novel Pushy rich lady in love with me Throw me a handbook of male morality Super star only loves me dream In fact the beautiful girl who loves me has a secret behind her Do you choose to dote on rich women or female stars,"[12, 13, 15, 31, 32, 34]",,,,,,
450,223689,Knights and Craftsmen,[6],Youre a lord leading a group of loyal knights to expand your territory in the chaotic kingdom By occupying resources producing goods attracting immigrants expanding the territorys facilities and expanding the scale of the citystate,Create your own story in Knights and Craftsmen The lord can also obtain funds through the trade between the citystate and gain prestige by completing the task Through the ocean port he can open up overseas colonies to obtain more territory and resources Finally a great and powerful citystate will be established You can also be the creator of a story,"[12, 13, 15, 31, 32]",,,,,,
451,223527,Zombie Defence TD,[6],It takes place on top of a planet ravaged by an apocalyptic holocaust Build a colony of survivors and fight against the billions of infected who want to tear apart all the living Will humanity survive the onslaught of zombies Get powerful upgrades and create your own amazing tactics to fight the waves of zombies that are coming,Zombie Defence TD is a tower defence shooter where humans fight off waves of invading zombies on a planet ravaged by an apocalyptic holocaust Youll control different heroes with different skills to defeat the waves of invading zombies,"[12, 13, 15, 31, 32]",,,,,,
452,223490,Antimatter Dimensions,"[6, 14]",Missing,Earn antimatter through dimensions Gain Infinite antimatter to collapse the universe,"[13, 15, 32]",277.0,0.0,712.48,87.0,6.0,11.0
453,223488,Angels of Amsterdam,[6],Missing,Angels of Amsterdam a truthful recreation of a 17th century Amsterdamcafé where you share key episodes in the lives of Maritgen Jans Juliana Elsje Christiaens and Pussy Sweet four fierce angels who were not getting their fair share of the Golden Ages gold and took destiny in their own hands,[13],,,,,,
454,223486,A Meeting of Dreams,[6],Missing,A story rich RPG where your decisions matter and can lead to disaster or salvation Explore across two worlds solving puzzles and finding secrets Fight in tactical turn based combat with no random encounters,[12],,,,,,
455,223463,Reeve,[6],This game tells the adventure of Reeve who came to earth to strengthen himself and take his revenge For this purpose he absorbs the energy and abilities of the creatures it destroys He also gains much more powerful abilities by collecting the scrolls,The adventure begins for Reeve who escaped from hell and reached the ancient world But Reeves energy and abilities are insufficient Thats why he needs to get stronger and gain talent He needs to get stronger by absorbing magic scrolls and the abilities of enemies,[31],,,,,,
456,223436,Twilight of the Gods,[6],In the 8th century an unexpected explosion happened between the morning and the night on the exact moment of the twilight After that day strange kinds of monsters appeard on earth Man kind had to make a stand to live A group of warriors gathered to fight against these monsters and people called them Twilight of the gods Wield your sword and defend humanity against monsters,Twilight of the Gods a fantasy action roleplay game relates the tale of August a young orphan who was abandoned when he was five years old After hearing the tragic news of his fathers passing August undergoes protracted training to put a stop to the evil forces around his village who set out on an adventure to safeguard the place they were in when he was a young child We assume control of our hero who decides to follow the warriors path in order to save his loved ones He leaves the village that we have promised to defend and levels up by protecting it and its residents from evil spiders robbers and an enormous dragon,"[12, 31]",,,,,,
457,223434,Must Flee,[6],Missing,An unknown place an unknown secret base and an unknown robot from another planet What does he want What are you looking for inside the base Will it be destroyed or will it be able to flee Play in third person with an alien robot who has infiltrated a secret military installation,"[31, 32]",,,,,,
458,223429,Longeyed Proj.,[6],You have to identify suspicious and dangerous inidividuals Will you be able to figure out which of them is a simple victims and which are just pretending to be victims You will be shown a series of images two each Your task is to thoroughly analyse each image based on the 911 recording,Prepare to be assigned to help investigate and identify anomalous creatures called the Longeyed,"[13, 15, 31, 32]",,,,,,
459,223420,Unrush,"[3, 6]",Help Chhama find his grandson Old man Chhama has lost his grandson Can you help him escape from the perils of his enemies The only power available is slowing down Unrush and pass through tricky pathways fight bosses and solve puzzles to unfold the mystery,Help Chhama find his grandson,"[8, 9, 15, 32]",,,,,,
460,223416,Fastraq,[6],Missing,Fastraq is a highspeed antigravity racing game Drive on roller coaster like tracks overtake your opponents and engage in combat Experience tight turns 360 degree loops and intense combat,"[10, 14, 32]",,,,,,
461,223394,JB Hunter: Adventure,[6],During the day you are left to your own devices on a crowded beach with gorgeous girls Foam parties await you at night,Our character  blogger and prankster All what he doing is attract new subscribers to his blog He delve on private beach which only for girls where he steal beach accessories and swimwear they have But be careful girls can punish your character if you are too brazen,"[13, 31, 32]",,,,,,
462,223354,The Fantastic Kitty Rue,[6],Missing,On the retrofuturistic planet of Felmuria lives a little girl named Felicity Rue Despite living in destitution she dreams of becoming the most famous tap dancer in the galaxy The Fantastic Kitty Rue is a blend of visual novel pointandclick and rhythm game,"[2, 7, 31, 32, 34]",0.0,0.0,0.0,0.0,0.0,0.0
463,223258,World of Naples,[6],Missing,Play single player or local coop Challenge your friends to local PVP Simple mechanics 20 levels 4 bosses 6 PVP arenas,"[31, 32]",,,,,,
464,223241,My Coworker is an Idiot,[6],Missing,Together with Steve your coworker deliver glass to the construction site Try not to damage the city too much,"[13, 32]",,,,,,
465,223227,Ghost Bus Simulator,[6],Missing,This is the effect of the elixir of invisibility which recently affected the city In this game you too came under the influence of this elixir without realizing it ButLife goes on In this bus simulator game you as a bus driver continue to do your job going from station to station knowing that people are waiting for you to come,"[10, 13, 31, 32]",,,,,,
466,223168,Rolling Rush,[6],Missing,Rolling Rush is a time attack singleplayer game where you can challenge yourself on desert  ice amongst other tracks Competing with other players through worldwide leaderboards  may the marble roll in your favor,"[8, 10]",,,,,,
467,222960,Kardboard Kings: Card Game Island,[6],Missing,In the Card Game Island update youll actually play the card game and face off against other characters by buying a plane ticket to Card Game Island Ill go deeper into the card game in the future  Also coming in the Card Game Island update is a new hard mode appropriately named King of Games Youll need to be a king at Kardboard Kings to not close down shop Each day your reputation takes a small hit you pay taxes every week and more While each small little thing doesnt do too much but together makes the game that much harder Can you keep the card shop afloat in this new unfavourable mode,"[13, 15, 35]",,,,,,
468,222950,Grime: Colors of Rot,"[6, 48, 49, 169]",Missing,Grim Colors of Rot will come with   A new massive area  New Bosses  New Abilities  New Traits  New Enemies  New Weapons  New Music  New NPC interactions  A New Cinematic  Hidden backtracking challenges as a reward for revisiting previously explored areas  Refreshable Healing that can be collected by hunting down runners  The ability to refight endgame variations of bosses after defeating the final boss  New Achievements,"[8, 12, 31]",,,,,,
469,222909,Osminog Adventures: The Lost Island,[6],Dive into the fantastical world of Karawark and accompany the Pirate Crew of The Osminog on an adventure they were not prepared for,Dive into the fantastical world of Karawark and accompany the Pirate Crew of The Osminog on an adventure they were not prepared for Exploration Sailing PartyBased RPG RPG,"[12, 31]",,,,,,
470,222812,PowerBots Builders,[6],Join the PowerBots team in building space stations assisting friendly robots and fending off enemies Take back the stolen PowerStones to save the Universe from grave danger,Build your base survive asteroid fields defeat challenging bosses and save the universe Grab a few friends for even more fun  bring up to four players in a classic splitscreen style,"[13, 31, 32]",,,,,,
471,221903,Escape Simulator: Wild West,"[3, 6, 14]",Become an outlaw in the Wild West Moonlight wakes you up in a dirty jail cell  the crooked sheriff caught you again You vow to escape and pull off one last heist before disappearing completely,This level pack includes four new escape rooms set across iconic locations that capture the spirit of the Wild West Put on your best cowboy hat and escape from a jail visit a shady saloon raid the bank and run away on a luxury train,"[9, 13, 31, 32]",,,,,,
472,221719,Crimson Snow,[6],Main character comes to his girlfriend to celebrate Christmas together but inside her house he meets someone strange He must get out and find out whats going on,Story driven horror game with Christmas theme It has a dialogue system and multiple endings,"[31, 32]",1.36,1.65,2.5,67.0,7.0,13.0
473,220871,Japanese Goblins,"[6, 130]",Missing,Charming fairytale heroes Puzzle game,"[9, 12, 31, 32]",,,,,,
474,220732,Yokai's Wish,[6],Missing,Destroy all the plans to seize the world by these beautiful demons because if you do not cope with them they will terrorize our planet for thousands of years gather all your will into a fist and give them a decisive resistance,"[31, 32]",,,,,,
475,220679,Molytropia: Cloud in Shape of Hurt,"[3, 6, 14]",Missing,The first of seven chapters which will tell an amazing story about the adventures of a girl and her friends Colorful landscapes and warm sunny atmosphere Also they will find the real door And take part in the contest Can you imagine,"[31, 32]",0.0,0.0,1.75,50.0,1.0,2.0
476,220671,Street volleyball: Invitation,[6],Missing,Play volleyball matches with different players from different regions Use you ability and find a way to defeat the opponent Only with skill and quick reflexes can you beat them and become a champion,"[14, 32]",,,,,,
477,220523,Voyager,"[3, 6]",Missing,Come with us now on a journey through music and space To the world of Voyager Take it easy and create your own gorgeous emergent journey,"[13, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
478,220509,The Pentest,[6],Missing,The Pentest is a firstperson puzzle game You play as a pentestor in charge of the security audit of the space station Achero 410 You will have to use your gear and skills to detect all the flaws and complete your mission,[32],,,,,,
479,220385,Instinct War,[6],Missing,Enter in a bitesized roguelike dungeon crawller Choose your hero and face relentless enemies through an everchaging cardbased dungeon Collect items to power up your hero to face the Instinct War,[31],,,,,,
480,220045,Jeeps Offroad Simulator,[6],Missing,Have you ever had the opportunity to participate in a real offroad,"[10, 13, 31, 32]",,,,,,
481,220000,Choice of the Viking,"[3, 6, 14]",Missing,Sail forth to a land of gods and giants Wield your sword words and magic to take your place among Icelands chieftains and forge your legacy of honor,"[12, 32]",,,,,,
482,219998,Chicken Hero in Wulin,[6],Missing,All Creatures will be uphold justice and chivalrousIn the familiar world of martial artsI regenerate a chickenAs a chicken can you change your life against the weather and create miraclesBecome an unprecedented and fantastic Great Xia Everything is about to start,"[12, 31, 32]",,,,,,
483,219739,Clutter's Greatest Hits: Collector's Edition,[6],Missing,The most addicting UnHidden Object game youll ever play Clutter 13 is the most fun  challenging Clutter yet Over 2000 puzzles will keep you playing for days and days Featuring 25 more puzzles and additional bonus materials,[32],,,,,,
484,219737,City Metro Simulator,[6],Missing,In this simulator you will act as a metro driver driving above the city T,"[10, 13, 31, 32]",,,,,,
485,219649,Spinout Drifter,[6],Missing,Narrative Drift through the city dodging cars and other things alike Drifting Control your car in various ways to maneuver through traffic Customize your car Choose from a variety of car bodys colors and tires,"[10, 32]",,,,,,
486,219593,SokoFrog,[6],Missing,SokoFrog is a puzzle game about pushing boxes help your frog friend get to the next level,[32],,,,,,
487,219584,Sue Shi Survival,[6],Missing,The ghosts of sea creatures youve slaughtered as a sushi chef are out for revenge Survive the night by exterminating crowds of them for the second time in this survival roguelite,"[12, 31, 32]",,,,,,
488,219405,Dwarf's Adventure,[6],Missing,Creation exploration survival strategy roguelike Can you find the exit and complete all the objectives proposed in each dungeon Create your own levels and share them with the Community via the workshop Show the world your own creations,"[12, 31, 32]",,,,,,
489,219314,Football Coach: College Dynasty,[6],Missing,A true college football management game Play as a coach or a school recruit players develop your team and compete for national championships Build a college football dynasty in a realistic and customizable league with up to 90 teams,"[13, 14, 15]",,,,,,
490,219210,Blessed Work,[6],Missing,A new work appears but for some reason the lack of security is everywhere place objects activate buttons move things and do everything in your power to prevent your workers from dying trying to finish the construction in this lemmingsstyle game,"[9, 15, 32]",,,,,,
491,219034,Bonnie's Bakery,[6],Missing,A game where you serve customers delicious food as Bonnie Yes thats all it is A game where you serve customers delicious food  Nothing else,[32],0.58,0.0,0.0,60.0,2.0,2.0
492,217357,Lazerball,[6],Missing,28 player brawler Whack an electric dodgeball into your opponents Jump dodge counter curve  slam your way to victory Play in teams or solo and become the Lazerball champion,"[4, 32]",,,,,,
493,217198,Maptroid: Worlds,[6],Missing,A metroidvania experienced entirely in the map Explore and fill the map of several planets in this minimalistic and abstract metroidvania game collect powerups to get to new places and discover lore items to read Have extra fun in the puzzletroid maps or relax in zentroid,[32],,,,,,
494,217197,Elves Christmas Hentai Puzzle,"[3, 6, 130]",Missing,A relaxing puzzle game full of beautiful art featuring Christmasthemed sexy elves,"[9, 13, 32]",,,,,,
495,217083,EvoMon,[6],Missing,Evomon Is a creature collector in tamagotchi version Take care of your evomon since its infancy and discover its new evolutions have fun playing the minigames adventure in mysterious expeditions battle intensely against different monsters to reach the title of Evomon Champion,"[13, 32]",,,,,,
496,216838,Wings of the Universe,[6],Missing,Wings of The Universe WoTU is a freetoplay 2D indie space action MMORPG topdown game developed by a single programmer WoTU is designed to be coop heavy but even a lone wolf can survive with his skills and have fun,"[12, 13, 32]",,,,,,
497,216657,Insomnia: Theater in the Head,"[6, 14]",Hickory dickory dock The citys deep in sleep The clocks ticking The sheeps bouncing Hickory dickory dock The girl tosses again only with more things swarming into her head In this Point  Click puzzle game Insomnia the show in the head is rolling on again Alas any sleep tonight  Its deep in the night Have you ever been turning and tossing in bed Its late in the night Have you been turning and tossing in bed Are you sad worried stressed anxious or confused Did any negative emotions from the day affect your sleep Or are you simply sleepless  Anyway we hope you can enjoy good sleep every day after playing this game,As the name suggests it is a game depicting the feeling of insomnia whose plot is revealed through the exquisite handdrawn paintings of KeKe the chief artist of A Perfect Day,"[2, 9, 12, 13, 31, 32]",0.74,0.89,0.83,78.0,15.0,24.0
498,216528,Slurpies Free,[6],Missing,Snake slither SLURRPP In this free multiplayer arcade game control luminescent snakes that grow in length and size Collect as much food as possible and survive each round without colliding with yourself and other players in fastpacing battles,"[31, 32]",,,,,,
499,216526,SIC-1,[6],Missing,SIC1 is a singleinstruction programming game Neglect your personal life in pursuit of promotions and vague assurances of job security Optimize your programs to rise to the top of the leaderboards SIC Systems thanks you for your hard work Now please return to your desk,"[13, 32]",,,,,,
