id_game,id_video
61204,http://youtube.com/watch?v=FFD6kf5v2do#http://youtube.com/watch?v=TbfSDrTwAEU 
53999,http://youtube.com/watch?v=k6ik9Stjc60 
50395,http://youtube.com/watch?v=cjVcJ0gdSCM 
50180,http://youtube.com/watch?v=UhxNsAMUtCs 
24085,http://youtube.com/watch?v=bwu_fd-D86w#http://youtube.com/watch?v=RIhjtSY-nxg#http://youtube.com/watch?v=EG8SuWlqenM#http://youtube.com/watch?v=nSfoKclC230 
8148,http://youtube.com/watch?v=OpRLh3h0D8M 
15830,http://youtube.com/watch?v=SrZni2BMFWA#http://youtube.com/watch?v=zsBGP1SZnPc 
18873,http://youtube.com/watch?v=Qd9XcXipUGM 
211,http://youtube.com/watch?v=3YUfrSv7EIM#http://youtube.com/watch?v=TvFFnBpXKks 
3753,http://youtube.com/watch?v=-Ou5Bco1sHM 
27496,http://youtube.com/watch?v=avUa8GzSUw4 
4156,http://youtube.com/watch?v=8lBoGrsAj_M#http://youtube.com/watch?v=Xs1MvspaYUo 
42,http://youtube.com/watch?v=CLDlDG1q0_o#http://youtube.com/watch?v=lUwgaJLWYqs 
5857,http://youtube.com/watch?v=oBlslvj9EOY 
36386,http://youtube.com/watch?v=N3xREjIrLhU 
15129,http://youtube.com/watch?v=MV0cbsstr8E 
239154,http://youtube.com/watch?v=LHbvtmei12s 
166443,http://youtube.com/watch?v=a8V2IIQrK9c 
137092,http://youtube.com/watch?v=FKBO4Td8JS4 
132037,http://youtube.com/watch?v=R22zSrpeSA4#http://youtube.com/watch?v=uIfv_PENj2Y 
84,http://youtube.com/watch?v=yGpyxjKzhf4 
9351,http://youtube.com/watch?v=jUSTfve6Tmw 
464,http://youtube.com/watch?v=9XOEvw4y9hc 
206004,http://youtube.com/watch?v=-6rZtK9L47E 
86029,http://youtube.com/watch?v=Mskg9BwIuic 
24240,http://youtube.com/watch?v=of3tWdtsfQ4 
23811,http://youtube.com/watch?v=CK7HmuRkO-Q#http://youtube.com/watch?v=BiiocVQlcz4 
18959,http://youtube.com/watch?v=B38ETtrpOyA 
5719,http://youtube.com/watch?v=1Rasq4WpWb8 
11758,http://youtube.com/watch?v=bS9Q-V-CrM0 
5736,http://youtube.com/watch?v=1dWLOs4KJp8 
17297,http://youtube.com/watch?v=PsLsGpbE6GQ 
262202,http://youtube.com/watch?v=wL3nacqvqSI 
243116,http://youtube.com/watch?v=hDpXuXFPnyI 
200593,http://youtube.com/watch?v=zpOKKzOgVvU 
133752,http://youtube.com/watch?v=RHyNdQOlBAs#http://youtube.com/watch?v=LAhvHQuyJ8Q#http://youtube.com/watch?v=83e8ahx7kUQ#http://youtube.com/watch?v=8L_krnlB14k#http://youtube.com/watch?v=u1QkXda1Fb8 
109134,http://youtube.com/watch?v=24xZmzbSN6k 
109101,http://youtube.com/watch?v=es4l-AKPURg 
94521,http://youtube.com/watch?v=eUGvnUt_dxY 
91677,http://youtube.com/watch?v=WyziZR6XqKk 
82038,http://youtube.com/watch?v=tZw4WsmG2yE 
78049,http://youtube.com/watch?v=pxxOxMGu2cg 
71127,http://youtube.com/watch?v=aAOOJZ1Prvs 
23785,http://youtube.com/watch?v=Mvy9t4z3BZc 
22593,http://youtube.com/watch?v=hZeTF6JrPyY 
9063,http://youtube.com/watch?v=Xnjg5htNSxw 
5935,http://youtube.com/watch?v=-kmCnkVMWiI#http://youtube.com/watch?v=KBbLR_jBLSs 
5809,http://youtube.com/watch?v=aAz6Zw9LpP8#http://youtube.com/watch?v=2MDmjnv7p_A 
51836,http://youtube.com/watch?v=PG4TygmJgzk 
18074,http://youtube.com/watch?v=EULXRMR4PyE 
927,http://youtube.com/watch?v=w32mceDfgSI 
874,http://youtube.com/watch?v=EBs5210Vkas 
10466,http://youtube.com/watch?v=WVSybBDLIIA 
306,http://youtube.com/watch?v=axHGJjh1_oU#http://youtube.com/watch?v=3O4aCCP4NWM 
328,http://youtube.com/watch?v=Nl37sTGO63U 
6180,http://youtube.com/watch?v=dvJjA-rAdR0 
6185,http://youtube.com/watch?v=mA64GHJNyuc 
297,http://youtube.com/watch?v=cEoXkWMRD2I 
335,http://youtube.com/watch?v=EVei65jUozc 
1222,http://youtube.com/watch?v=5lvPP_m-1ek 
17093,http://youtube.com/watch?v=aEr0kxm7Wdg 
